Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
31345946,856811,0,0.23,5.16,58884337181.8,0,-2.19,0,0,3202,
31346346,856802,0,0.23,5.16,58883721886.01,0,-2.19,0,0,3202,
31346746,856793,0,0.23,5.16,58883106557.9,0,-2.19,0,0,3202,
31347146,856784,0,0.23,5.16,58882491197.54,0,-2.19,0,0,3202,
31347546,856775,0,0.23,5.16,58881875804.85,0,-2.19,0,0,3202,
31347946,856766,0,0.23,5.16,58881260379.9,0,-2.19,0,0,3202,
31348346,856757,0,0.23,5.16,58880644922.69,0,-2.19,0,0,3202,
31348746,856748,0,0.23,5.16,58880029433.16,0,-2.19,0,0,3202,
31349146,856739,0,0.23,5.16,58879413911.33,0,-2.19,0,0,3202,
31349546,856730,0,0.23,5.16,58878798357.24,0,-2.19,0,0,3202,
31349946,856721,0,0.23,5.16,58878182770.8,0,-2.19,0,0,3203,
31350346,856712,0,0.23,5.16,58877567152.13,0,-2.19,0,0,3203,
31350746,856703,0,0.23,5.16,58876951501.12,0,-2.19,0,0,3203,
31351146,856694,0,0.23,5.16,58876335817.88,0,-2.19,0,0,3203,
31351546,856685,0,0.23,5.16,58875720102.3,0,-2.19,0,0,3203,
31351946,856676,0,0.23,5.16,58875104354.44,0,-2.19,0,0,3203,
31352346,856667,0,0.23,5.16,58874488574.28,0,-2.19,0,0,3203,
31352746,856658,0,0.23,5.16,58873872761.84,0,-2.19,0,0,3203,
31353146,856649,0,0.23,5.16,58873256917.11,0,-2.19,0,0,3203,
31353546,856640,0,0.23,5.16,58872641040.08,0,-2.19,0,0,3203,
31353946,856631,0,0.23,5.16,58872025130.73,0,-2.19,0,0,3203,
31354346,856622,0,0.23,5.16,58871409189.12,0,-2.19,0,0,3203,
31354746,856613,0,0.23,5.16,58870793215.19,0,-2.19,0,0,3203,
31355146,856604,0,0.23,5.16,58870177208.97,0,-2.19,0,0,3203,
31355546,856595,0,0.23,5.16,58869561170.44,0,-2.19,0,0,3203,
31355946,856586,0,0.23,5.16,58868945099.63,0,-2.19,0,0,3203,
31356346,856577,0,0.23,5.16,58868328996.53,0,-2.19,0,0,3204,
31356746,856568,0,0.23,5.16,58867712861.14,0,-2.19,0,0,3204,
31357146,856559,0,0.23,5.16,58867096693.45,0,-2.19,0,0,3204,
31357546,856550,0,0.23,5.16,58866480493.42,0,-2.19,0,0,3204,
31357946,856541,0,0.23,5.16,58865864261.1,0,-2.19,0,0,3204,
31358346,856532,0,0.23,5.16,58865247996.53,0,-2.19,0,0,3204,
31358746,856523,0,0.23,5.16,58864631699.62,0,-2.19,0,0,3204,
31359146,856514,0,0.23,5.16,58864015370.41,0,-2.19,0,0,3204,
31359546,856504,0,0.23,5.16,58863399008.88,0,-2.19,0,0,3204,
31359946,856496,0,0.23,5.16,58862782615.07,0,-2.19,0,0,3204,
31360346,856486,0,0.23,5.16,58862166188.98,0,-2.19,0,0,3204,
31360746,856477,0,0.23,5.16,58861549730.55,0,-2.19,0,0,3204,
31361146,856468,0,0.23,5.16,58860933239.82,0,-2.19,0,0,3204,
31361546,856459,0,0.23,5.16,58860316716.83,0,-2.19,0,0,3204,
31361946,856450,0,0.23,5.16,58859700161.51,0,-2.19,0,0,3204,
31362346,856441,0,0.23,5.16,58859083573.84,0,-2.19,0,0,3205,
31362746,856432,0,0.23,5.16,58858466953.91,0,-2.19,0,0,3205,
31363146,856423,0,0.23,5.16,58857850301.7,0,-2.19,0,0,3205,
31363546,856414,0,0.23,5.16,58857233617.12,0,-2.19,0,0,3205,
31363946,856405,0,0.23,5.16,58856616900.3,0,-2.19,0,0,3205,
31364346,856396,0,0.23,5.16,58856000151.13,0,-2.19,0,0,3205,
31364746,856387,0,0.23,5.16,58855383369.67,0,-2.19,0,0,3205,
31365146,856378,0,0.23,5.16,58854766555.89,0,-2.19,0,0,3205,
31365546,856369,0,0.23,5.16,58854149709.82,0,-2.19,0,0,3205,
31365946,856360,0,0.23,5.16,58853532831.4,0,-2.19,0,0,3205,
31366346,856351,0,0.23,5.16,58852915920.72,0,-2.19,0,0,3205,
31366746,856342,0,0.23,5.16,58852298977.7,0,-2.19,0,0,3205,
31367146,856333,0,0.23,5.16,58851682002.38,0,-2.19,0,0,3205,
31367546,856324,0,0.23,5.16,58851064994.74,0,-2.19,0,0,3205,
31367946,856315,0,0.23,5.16,58850447954.81,0,-2.19,0,0,3205,
31368346,856306,0,0.23,5.16,58849830882.56,0,-2.19,0,0,3205,
31368746,856297,0,0.23,5.16,58849213777.97,0,-2.19,0,0,3206,
31369146,856288,0,0.23,5.16,58848596641.12,0,-2.19,0,0,3206,
31369546,856279,0,0.23,5.16,58847979471.92,0,-2.19,0,0,3206,
31369946,856270,0,0.23,5.16,58847362270.41,0,-2.19,0,0,3206,
31370346,856261,0,0.23,5.16,58846745036.59,0,-2.19,0,0,3206,
31370746,856252,0,0.23,5.16,58846127770.47,0,-2.19,0,0,3206,
31371146,856243,0,0.23,5.16,58845510472.04,0,-2.19,0,0,3206,
31371546,856234,0,0.23,5.16,58844893141.3,0,-2.19,0,0,3206,
31371946,856225,0,0.23,5.16,58844275778.21,0,-2.19,0,0,3206,
31372346,856216,0,0.23,5.16,58843658382.81,0,-2.19,0,0,3206,
31372746,856207,0,0.23,5.16,58843040955.1,0,-2.19,0,0,3206,
31373146,856198,0,0.23,5.16,58842423495.08,0,-2.19,0,0,3206,
31373546,856189,0,0.23,5.16,58841806002.75,0,-2.19,0,0,3206,
31373946,856180,0,0.23,5.16,58841188478.11,0,-2.19,0,0,3206,
31374346,856171,0,0.23,5.16,58840570921.12,0,-2.19,0,0,3206,
31374746,856162,0,0.23,5.16,58839953331.81,0,-2.19,0,0,3207,
31375146,856152,0,0.23,5.16,58839335710.19,0,-2.19,0,0,3207,
31375546,856143,0,0.23,5.16,58838718056.26,0,-2.19,0,0,3207,
31375946,856134,0,0.23,5.16,58838100370.01,0,-2.19,0,0,3207,
31376346,856125,0,0.23,5.16,58837482651.46,0,-2.19,0,0,3207,
31376746,856116,0,0.23,5.16,58836864900.55,0,-2.19,0,0,3207,
31377146,856107,0,0.23,5.16,58836247117.36,0,-2.19,0,0,3207,
31377546,856098,0,0.23,5.16,58835629301.82,0,-2.19,0,0,3207,
31377946,856089,0,0.23,5.16,58835011453.96,0,-2.19,0,0,3207,
31378346,856080,0,0.23,5.16,58834393573.78,0,-2.19,0,0,3207,
31378746,856071,0,0.23,5.16,58833775661.26,0,-2.19,0,0,3207,
31379146,856062,0,0.23,5.16,58833157716.45,0,-2.19,0,0,3207,
31379546,856053,0,0.23,5.16,58832539739.28,0,-2.19,0,0,3207,
31379946,856044,0,0.23,5.16,58831921729.81,0,-2.19,0,0,3207,
31380346,856035,0,0.23,5.16,58831303688,0,-2.19,0,0,3207,
31380746,856026,0,0.23,5.16,58830685613.89,0,-2.19,0,0,3207,
31381146,856017,0,0.23,5.16,58830067507.45,0,-2.19,0,0,3208,
31381546,856008,0,0.23,5.16,58829449368.66,0,-2.19,0,0,3208,
31381946,855999,0,0.23,5.16,58828831197.54,0,-2.19,0,0,3208,
31382346,855990,0,0.23,5.16,58828212994.09,0,-2.19,0,0,3208,
31382746,855981,0,0.23,5.16,58827594758.34,0,-2.19,0,0,3208,
31383146,855972,0,0.23,5.16,58826976490.26,0,-2.19,0,0,3208,
31383546,855963,0,0.23,5.16,58826358189.87,0,-2.19,0,0,3208,
31383946,855954,0,0.23,5.16,58825739857.1,0,-2.19,0,0,3208,
31384346,855945,0,0.23,5.16,58825121492.03,0,-2.19,0,0,3208,
31384746,855936,0,0.23,5.16,58824503094.62,0,-2.19,0,0,3208,
31385146,855926,0,0.23,5.16,58823884664.88,0,-2.19,0,0,3208,
31385546,855917,0,0.23,5.16,58823266202.83,0,-2.19,0,0,3208,
31385946,855908,0,0.23,5.16,58822647708.41,0,-2.19,0,0,3208,
31386346,855899,0,0.23,5.16,58822029181.72,0,-2.19,0,0,3208,
31386746,855890,0,0.23,5.16,58821410622.65,0,-2.2,0,0,3208,
31387146,855881,0,0.23,5.16,58820792031.26,0,-2.2,0,0,3209,
31387546,855872,0,0.23,5.16,58820173407.54,0,-2.2,0,0,3209,
31387946,855863,0,0.23,5.16,58819554751.47,0,-2.2,0,0,3209,
31388346,855854,0,0.23,5.16,58818936063.1,0,-2.2,0,0,3209,
31388746,855845,0,0.23,5.16,58818317342.36,0,-2.2,0,0,3209,
31389146,855836,0,0.23,5.16,58817698589.3,0,-2.2,0,0,3209,
31389546,855827,0,0.23,5.16,58817079803.91,0,-2.2,0,0,3209,
31389946,855818,0,0.23,5.16,58816460986.15,0,-2.2,0,0,3209,
31390346,855809,0,0.23,5.16,58815842136.1,0,-2.2,0,0,3209,
31390746,855800,0,0.23,5.16,58815223253.68,0,-2.2,0,0,3209,
31391146,855791,0,0.23,5.16,58814604338.94,0,-2.2,0,0,3209,
31391546,855782,0,0.23,5.16,58813985391.86,0,-2.2,0,0,3209,
31391946,855773,0,0.23,5.16,58813366412.45,0,-2.2,0,0,3209,
31392346,855764,0,0.23,5.16,58812747400.68,0,-2.2,0,0,3209,
31392746,855754,0,0.23,5.16,58812128356.57,0,-2.2,0,0,3209,
31393146,855745,0,0.23,5.16,58811509280.17,0,-2.2,0,0,3209,
31393546,855736,0,0.23,5.16,58810890171.36,0,-2.2,0,0,3210,
31393946,855727,0,0.23,5.16,58810271030.26,0,-2.2,0,0,3210,
31394346,855718,0,0.23,5.16,58809651856.82,0,-2.2,0,0,3210,
31394746,855709,0,0.23,5.16,58809032651.01,0,-2.2,0,0,3210,
31395146,855700,0,0.23,5.16,58808413412.87,0,-2.2,0,0,3210,
31395546,855691,0,0.23,5.16,58807794142.39,0,-2.2,0,0,3210,
31395946,855682,0,0.23,5.16,58807174839.57,0,-2.2,0,0,3210,
31396346,855673,0,0.23,5.16,58806555504.39,0,-2.2,0,0,3210,
31396746,855664,0,0.23,5.16,58805936136.91,0,-2.2,0,0,3210,
31397146,855655,0,0.23,5.16,58805316737.05,0,-2.2,0,0,3210,
31397546,855646,0,0.23,5.16,58804697304.86,0,-2.2,0,0,3210,
31397946,855637,0,0.23,5.16,58804077840.29,0,-2.2,0,0,3210,
31398346,855628,0,0.23,5.16,58803458343.42,0,-2.2,0,0,3210,
31398746,855619,0,0.23,5.16,58802838814.17,0,-2.2,0,0,3210,
31399146,855610,0,0.23,5.16,58802219252.59,0,-2.2,0,0,3210,
31399546,855600,0,0.23,5.16,58801599658.67,0,-2.2,0,0,3211,
31399946,855591,0,0.23,5.16,58800980032.41,0,-2.2,0,0,3211,
31400346,855582,0,0.23,5.16,58800360373.77,0,-2.2,0,0,3211,
31400746,855573,0,0.23,5.16,58799740682.79,0,-2.2,0,0,3211,
31401146,855564,0,0.23,5.16,58799120959.48,0,-2.2,0,0,3211,
31401546,855555,0,0.23,5.16,58798501203.82,0,-2.2,0,0,3211,
31401946,855546,0,0.23,5.16,58797881415.82,0,-2.2,0,0,3211,
31402346,855537,0,0.23,5.16,58797261595.44,0,-2.2,0,0,3211,
31402746,855528,0,0.23,5.16,58796641742.71,0,-2.2,0,0,3211,
31403146,855519,0,0.23,5.16,58796021857.65,0,-2.2,0,0,3211,
31403546,855510,0,0.23,5.16,58795401940.24,0,-2.2,0,0,3211,
31403946,855501,0,0.23,5.16,58794781990.49,0,-2.2,0,0,3211,
31404346,855492,0,0.23,5.16,58794162008.35,0,-2.2,0,0,3211,
31404746,855483,0,0.23,5.16,58793541993.88,0,-2.2,0,0,3211,
31405146,855474,0,0.23,5.16,58792921947.05,0,-2.2,0,0,3211,
31405546,855464,0,0.23,5.16,58792301867.89,0,-2.2,0,0,3212,
31405946,855455,0,0.23,5.16,58791681756.34,0,-2.2,0,0,3212,
31406346,855446,0,0.23,5.16,58791061612.44,0,-2.2,0,0,3212,
31406746,855437,0,0.23,5.16,58790441436.2,0,-2.2,0,0,3212,
31407146,855428,0,0.23,5.16,58789821227.61,0,-2.2,0,0,3212,
31407546,855419,0,0.23,5.16,58789200986.68,0,-2.2,0,0,3212,
31407946,855410,0,0.23,5.16,58788580713.35,0,-2.2,0,0,3212,
31408346,855401,0,0.23,5.16,58787960407.69,0,-2.2,0,0,3212,
31408746,855392,0,0.23,5.16,58787340069.67,0,-2.2,0,0,3212,
31409146,855383,0,0.23,5.16,58786719699.29,0,-2.2,0,0,3212,
31409546,855374,0,0.23,5.16,58786099296.53,0,-2.2,0,0,3212,
31409946,855365,0,0.23,5.16,58785478861.43,0,-2.2,0,0,3212,
31410346,855356,0,0.23,5.16,58784858393.98,0,-2.2,0,0,3212,
31410746,855346,0,0.23,5.16,58784237894.17,0,-2.2,0,0,3212,
31411146,855337,0,0.23,5.16,58783617362.03,0,-2.2,0,0,3212,
31411546,855328,0,0.23,5.16,58782996797.47,0,-2.2,0,0,3212,
31411946,855319,0,0.23,5.16,58782376200.57,0,-2.2,0,0,3213,
31412346,855310,0,0.23,5.16,58781755571.32,0,-2.2,0,0,3213,
31412746,855301,0,0.23,5.16,58781134909.68,0,-2.2,0,0,3213,
31413146,855292,0,0.23,5.16,58780514215.73,0,-2.2,0,0,3213,
31413546,855283,0,0.23,5.16,58779893489.38,0,-2.2,0,0,3213,
31413946,855274,0,0.23,5.16,58779272730.68,0,-2.2,0,0,3213,
31414346,855265,0,0.23,5.16,58778651939.58,0,-2.2,0,0,3213,
31414746,855256,0,0.23,5.16,58778031116.18,0,-2.2,0,0,3213,
31415146,855247,0,0.23,5.16,58777410260.37,0,-2.2,0,0,3213,
31415546,855238,0,0.23,5.16,58776789372.21,0,-2.2,0,0,3213,
31415946,855228,0,0.23,5.16,58776168451.65,0,-2.2,0,0,3213,
31416346,855219,0,0.23,5.16,58775547498.78,0,-2.2,0,0,3213,
31416746,855210,0,0.23,5.16,58774926513.52,0,-2.2,0,0,3213,
31417146,855201,0,0.23,5.16,58774305495.89,0,-2.2,0,0,3213,
31417546,855192,0,0.23,5.16,58773684445.91,0,-2.2,0,0,3213,
31417946,855183,0,0.23,5.16,58773063363.53,0,-2.2,0,0,3214,
31418346,855174,0,0.23,5.16,58772442248.83,0,-2.2,0,0,3214,
31418746,855165,0,0.23,5.16,58771821101.73,0,-2.2,0,0,3214,
31419146,855156,0,0.23,5.16,58771199922.23,0,-2.2,0,0,3214,
31419546,855147,0,0.23,5.16,58770578710.42,0,-2.2,0,0,3214,
31419946,855138,0,0.23,5.16,58769957466.2,0,-2.2,0,0,3214,
31420346,855129,0,0.23,5.16,58769336189.62,0,-2.2,0,0,3214,
31420746,855119,0,0.23,5.16,58768714880.69,0,-2.2,0,0,3214,
31421146,855110,0,0.23,5.16,58768093539.35,0,-2.2,0,0,3214,
31421546,855101,0,0.23,5.16,58767472165.7,0,-2.2,0,0,3214,
31421946,855092,0,0.23,5.16,58766850759.64,0,-2.2,0,0,3214,
31422346,855083,0,0.23,5.16,58766229321.17,0,-2.2,0,0,3214,
31422746,855074,0,0.23,5.16,58765607850.38,0,-2.2,0,0,3214,
31423146,855065,0,0.23,5.16,58764986347.19,0,-2.2,0,0,3214,
31423546,855056,0,0.23,5.16,58764364811.64,0,-2.2,0,0,3214,
31423946,855047,0,0.23,5.16,58763743243.73,0,-2.2,0,0,3214,
31424346,855038,0,0.23,5.16,58763121643.41,0,-2.2,0,0,3215,
31424746,855029,0,0.23,5.16,58762500010.72,0,-2.2,0,0,3215,
31425146,855019,0,0.23,5.16,58761878345.66,0,-2.2,0,0,3215,
31425350,855015,0,0.23,5.16,58761563165.47,0,-2.2,0,0,3215,
31425746,855006,0,0.23,5.16,58760960119.87,0,-2.2,0,0,3215,
31426126,854998,0,0.23,5.16,58760381935.97,0,-2.2,0,0,3215,
31426490,854989,0,0.23,5.16,58759828617.47,0,-2.2,0,0,3215,
31426838,854982,0,0.23,5.16,58759300015.91,0,-2.2,0,0,3215,
31427170,854974,0,0.23,5.16,58758796134.66,0,-2.2,0,0,3215,
31427486,854967,0,0.23,5.16,58758317128.68,0,-2.2,0,0,3215,
31427786,854961,0,0.23,5.16,58757863000.91,0,-2.2,0,0,3215,
31428070,854954,0,0.23,5.16,58757433754.2,0,-2.2,0,0,3215,
31428338,854948,0,0.23,5.16,58757029391.26,0,-2.2,0,0,3215,
31428590,854943,0,0.23,5.16,58756649914.62,0,-2.2,0,0,3215,
31428826,854938,0,0.23,5.16,58756295326.61,0,-2.2,0,0,3215,
31429046,854933,0,0.23,5.16,58755965629.46,0,-2.2,0,0,3215,
31429250,854928,0,0.23,5.16,58755660825.27,0,-2.2,0,0,3215,
31429438,854924,0,0.23,5.16,58755380915.91,0,-2.2,0,0,3215,
31429610,854921,0,0.23,5.16,58755125903.14,0,-2.2,0,0,3215,
31429766,854917,0,0.23,5.16,58754895788.54,0,-2.2,0,0,3215,
31429906,854914,0,0.23,5.16,58754690269.87,0,-2.2,0,0,3215,
31430030,854912,0,0.23,5.16,58754509652.1,0,-2.2,0,0,3215,
31430138,854909,0,0.23,5.16,58754353936.35,0,-2.2,0,0,3215,
31430230,854907,0,0.23,5.16,58754223123.59,0,-2.2,0,0,3215,
31430306,854906,0,0.23,5.16,58754117214.65,0,-2.2,0,0,3216,
31430366,854905,0,0.23,5.16,58754036210.2,0,-2.2,0,0,3216,
31430410,854904,0,0.23,5.16,58753980110.72,0,-2.2,0,0,3216,
31430440,854903,0,0.23,5.16,58753948916.59,0,-2.2,0,0,3216,
31430452,854903,0,0.23,5.16,58753942659.09,0,-2.2,0,0,3216,
31430454,854903,0,0.23,5.16,58753939610.75,0,-2.2,0,0,3216,
31430456,854903,0,0.23,5.16,58753936499.45,0,-2.2,0,0,3216,
31430458,854903,0,0.23,5.16,58753933388.6,0,-2.2,0,0,3216,
31430460,854903,0,0.23,5.16,58753930278.1,0,-2.2,0,0,3216,
31430462,854903,0,0.23,5.16,58753927167.67,0,-2.2,0,0,3216,
31430464,854903,0,0.23,5.16,58753924057.18,0,-2.2,0,0,3216,
31430466,854903,0,0.23,5.16,58753920946.7,0,-2.2,0,0,3216,
31430468,854903,0,0.23,5.16,58753917836.23,0,-2.2,0,0,3216,
31430470,854903,0,0.23,5.16,58753914725.74,0,-2.2,0,0,3216,
31430472,854903,0,0.23,5.16,58753911615.27,0,-2.2,0,0,3216,
31430474,854903,0,0.23,5.16,58753908504.78,0,-2.2,0,0,3216,
31430476,854903,0,0.23,5.16,58753905394.3,0,-2.2,0,0,3216,
31430478,854903,0,0.23,5.16,58753902283.82,0,-2.2,0,0,3216,
31430480,854903,0,0.23,5.16,58753899204.44,0,-2.2,0,0,3216,
31430482,854903,0,0.23,5.16,58753896093.96,0,-2.2,0,0,3216,
31430484,854903,0,0.23,5.16,58753892983.47,0,-2.2,0,0,3216,
31430486,854903,0,0.23,5.16,58753889872.99,0,-2.2,0,0,3216,
31430488,854903,0,0.23,5.16,58753886762.5,0,-2.2,0,0,3216,
31430490,854902,0,0.23,5.16,58753883652.01,0,-2.2,0,0,3216,
31430492,854902,0,0.23,5.16,58753880541.53,0,-2.2,0,0,3216,
31430494,854902,0,0.23,5.16,58753877399.93,0,-2.2,0,0,3216,
31430496,854902,0,0.23,5.16,58753874320.55,0,-2.2,0,0,3216,
31430498,854902,0,0.23,5.16,58753871210.06,0,-2.2,0,0,3216,
31430500,854902,0,0.23,5.16,58753868068.46,0,-2.2,0,0,3216,
31430502,854902,0,0.23,5.16,58753864989.08,0,-2.2,0,0,3216,
31430504,854902,0,0.23,5.16,58753861878.58,0,-2.2,0,0,3216,
31430506,854902,0,0.23,5.16,58753858768.09,0,-2.2,0,0,3216,
31430508,854903,0.4,0.23,5.16,58753855654.82,0,-2.2,0,0,3217,
31430510,854903,0.4,0.23,5.14,58753852528.34,0,-2.2,0,0,3220,
31430512,854904,0.4,0.23,5.13,58753849387.59,0,-2.2,0,0,3223,
31430514,854905,0.4,0.23,5.12,58753846232.53,0,-2.2,0,0,3226,
31430516,854906,0.4,0.23,5.1,58753843063.12,0,-2.2,0,0,3229,
31430518,854906,0.4,0.23,5.09,58753839879.3,0,-2.2,0,0,3232,
31430520,854907,0.4,0.23,5.08,58753836680.98,0,-2.2,0,0,3235,
31430522,854907,0,0.23,5.07,58753833469.82,0,-2.2,0,0,3237,
31430524,854907,0,0.23,5.07,58753830256.73,0,-2.2,0,0,3237,
31430526,854907,0,0.23,5.07,58753827043.62,0,-2.2,0,0,3237,
31430528,854907,0,0.23,5.07,58753823830.53,0,-2.2,0,0,3237,
31430530,854907,0,0.23,5.07,58753820617.43,0,-2.2,0,0,3237,
31430532,854907,0,0.23,5.07,58753817404.33,0,-2.2,0,0,3237,
31430534,854907,0,0.23,5.07,58753814191.23,0,-2.2,0,0,3237,
31430536,854907,0,0.23,5.07,58753810978.12,0,-2.2,0,0,3237,
31430538,854907,0,0.23,5.07,58753807765.02,0,-2.2,0,0,3237,
31430540,854907,0,0.23,5.07,58753804551.92,0,-2.2,0,0,3237,
31430542,854907,0,0.23,5.07,58753801338.81,0,-2.2,0,0,3237,
31430544,854907,0,0.23,5.07,58753798125.71,0,-2.2,0,0,3237,
31430546,854907,0,0.23,5.07,58753794912.6,0,-2.2,0,0,3237,
31430548,854907,0,0.23,5.07,58753791699.5,0,-2.2,0,0,3237,
31430550,854907,0,0.23,5.07,58753788486.39,0,-2.2,0,0,3237,
31430552,854907,0,0.23,5.07,58753785273.28,0,-2.2,0,0,3237,
31430554,854907,0,0.23,5.07,58753782060.17,0,-2.2,0,0,3237,
31430556,854907,0,0.23,5.07,58753778847.06,0,-2.2,0,0,3237,
31430558,854906,0,0.23,5.07,58753775633.95,0,-2.2,0,0,3237,
31430560,854906,0,0.23,5.07,58753772420.84,0,-2.2,0,0,3237,
31430562,854906,0,0.23,5.07,58753769207.73,0,-2.2,0,0,3237,
31430564,854906,0,0.23,5.07,58753765994.61,0,-2.2,0,0,3237,
31430566,854906,0,0.23,5.07,58753762781.5,0,-2.2,0,0,3237,
31430568,854906,0,0.23,5.07,58753759568.38,0,-2.2,0,0,3237,
31430570,854906,0,0.23,5.07,58753756355.27,0,-2.2,0,0,3237,
31430572,854906,0,0.23,5.07,58753753142.15,0,-2.2,0,0,3237,
31430574,854906,0,0.23,5.07,58753749929.04,0,-2.2,0,0,3237,
31430576,854906,0,0.23,5.07,58753746715.92,0,-2.2,0,0,3237,
31430578,854906,0,0.23,5.07,58753743502.8,0,-2.2,0,0,3237,
31430590,854905,0,0.23,5.07,58753703545.31,0,-2.2,0,0,3237,
31430618,854905,0,0.23,5.07,58753645359.99,0,-2.2,0,0,3237,
31430662,854903,0,0.23,5.07,58753561456.88,0,-2.2,0,0,3237,
31430722,854902,0,0.23,5.07,58753452149.1,0,-2.2,0,0,3237,
31430798,854900,0,0.23,5.07,58753317122.34,0,-2.2,0,0,3237,
31430890,854897,0,0.23,5.07,58753156375.79,0,-2.2,0,0,3237,
31430998,854895,0,0.23,5.07,58752969908.5,0,-2.2,0,0,3237,
31431122,854892,0,0.23,5.07,58752757719.31,0,-2.2,0,0,3237,
31431262,854888,0,0.23,5.07,58752519806.93,0,-2.2,0,0,3237,
31431418,854884,0,0.23,5.07,58752256169.94,0,-2.2,0,0,3237,
31431590,854880,0,0.23,5.07,58751966806.75,0,-2.2,0,0,3237,
31431778,854875,0,0.23,5.07,58751651715.56,0,-2.2,0,0,3237,
31431982,854870,0,0.23,5.07,58751310894.51,0,-2.2,0,0,3237,
31432204,854865,0,0.23,5.07,58750944341.5,0,-2.2,0,0,3237,
31432440,854859,0,0.23,5.07,58750552054.34,0,-2.2,0,0,3237,
31432692,854853,0,0.23,5.07,58750134187.47,0,-2.2,0,0,3237,
31432960,854847,0,0.23,5.07,58749690738.4,0,-2.2,0,0,3237,
31433244,854840,0,0.23,5.07,58749221547.58,0,-2.2,0,0,3237,
31433544,854833,0,0.23,5.07,58748726612.16,0,-2.2,0,0,3237,
31433860,854825,0,0.23,5.07,58748205929.17,0,-2.2,0,0,3237,
31434192,854817,0,0.23,5.07,58747659495.41,0,-2.2,0,0,3237,
31434540,854809,0,0.23,5.07,58747087307.64,0,-2.2,0,0,3238,
31434904,854800,0,0.23,5.07,58746489362.27,0,-2.2,0,0,3238,
31435284,854791,0,0.23,5.07,58745865655.83,0,-2.2,0,0,3238,
31435680,854781,0,0.23,5.07,58745222617.99,0,-2.2,0,0,3238,
31436080,854772,0,0.23,5.07,58744579547.76,0,-2.2,0,0,3238,
31436480,854762,0,0.23,5.07,58743936445.03,0,-2.2,0,0,3238,
31436880,854753,0,0.23,5.07,58743293309.85,0,-2.2,0,0,3238,
31437280,854744,0,0.23,5.07,58742650142.19,0,-2.2,0,0,3238,
31437680,854734,0,0.23,5.07,58742006942.09,0,-2.2,0,0,3238,
31438080,854725,0,0.23,5.07,58741363709.54,0,-2.2,0,0,3238,
31438480,854715,0,0.23,5.07,58740720444.54,0,-2.2,0,0,3238,
31438880,854706,0,0.23,5.07,58740077147.06,0,-2.2,0,0,3238,
31439280,854697,0,0.23,5.07,58739433817.17,0,-2.2,0,0,3238,
31439680,854687,0,0.23,5.07,58738790454.75,0,-2.2,0,0,3238,
31440080,854678,0,0.23,5.07,58738147059.91,0,-2.2,0,0,3238,
31440480,854668,0,0.23,5.07,58737503632.6,0,-2.2,0,0,3239,
31440880,854659,0,0.23,5.07,58736860172.83,0,-2.2,0,0,3239,
31441280,854650,0,0.23,5.07,58736216680.62,0,-2.2,0,0,3239,
31441680,854640,0,0.23,5.07,58735573155.91,0,-2.2,0,0,3239,
31442080,854631,0,0.23,5.07,58734929598.75,0,-2.2,0,0,3239,
31442480,854621,0,0.23,5.07,58734286009.15,0,-2.2,0,0,3239,
31442880,854612,0,0.23,5.07,58733642387.05,0,-2.2,0,0,3239,
31443280,854602,0,0.23,5.07,58732998732.49,0,-2.2,0,0,3239,
31443680,854593,0,0.23,5.07,58732355045.48,0,-2.2,0,0,3239,
31444080,854584,0,0.23,5.07,58731711325.99,0,-2.2,0,0,3239,
31444480,854574,0,0.23,5.07,58731067574.04,0,-2.2,0,0,3239,
31444880,854565,0,0.23,5.07,58730423789.63,0,-2.2,0,0,3239,
31445280,854555,0,0.23,5.07,58729779972.78,0,-2.2,0,0,3239,
31445680,854546,0,0.23,5.07,58729136123.43,0,-2.2,0,0,3239,
31446080,854536,0,0.23,5.07,58728492241.62,0,-2.2,0,0,3239,
31446480,854527,0,0.23,5.07,58727848327.32,0,-2.2,0,0,3240,
31446880,854518,0,0.23,5.07,58727204380.6,0,-2.2,0,0,3240,
31447280,854508,0,0.23,5.07,58726560401.39,0,-2.2,0,0,3240,
31447680,854499,0,0.23,5.07,58725916389.67,0,-2.2,0,0,3240,
31448080,854489,0,0.23,5.07,58725272345.55,0,-2.2,0,0,3240,
31448480,854480,0,0.23,5.07,58724628268.92,0,-2.2,0,0,3240,
31448880,854471,0,0.23,5.07,58723984159.8,0,-2.2,0,0,3240,
31449280,854461,0,0.23,5.07,58723340018.26,0,-2.2,0,0,3240,
31449680,854452,0,0.23,5.07,58722695844.22,0,-2.2,0,0,3240,
31450080,854442,0,0.23,5.07,58722051637.68,0,-2.2,0,0,3240,
31450480,854433,0,0.23,5.07,58721407398.72,0,-2.2,0,0,3240,
31450880,854423,0,0.23,5.07,58720763127.25,0,-2.2,0,0,3240,
31451280,854414,0,0.23,5.07,58720118823.3,0,-2.2,0,0,3240,
31451680,854405,0,0.23,5.07,58719474486.92,0,-2.2,0,0,3240,
31452080,854395,0,0.23,5.07,58718830118.04,0,-2.2,0,0,3240,
31452480,854386,0,0.23,5.07,58718185716.65,0,-2.2,0,0,3241,
31452880,854376,0,0.23,5.07,58717541282.84,0,-2.2,0,0,3241,
