Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
890,2151,1.6,1.6,15.96,83071.94,1348.82,-7.77,174481,82085,2343,
891,2166,1.6,1.6,15.89,83039.02,1350.7,-7.73,196065,81983,2358,
892,2182,1.61,1.61,15.82,83001.85,1352.59,-7.68,218594,81882,2374,
893,2197,1.62,1.62,15.74,82960.56,1354.5,-7.64,242106,81781,2389,
894,2212,1.63,1.63,15.67,82915.29,1356.42,-7.6,266670,81681,2404,
895,2228,1.63,1.63,15.6,82866.19,1358.35,-7.55,292359,81583,2420,
896,2244,1.64,1.64,15.52,82813.39,1360.3,-7.5,319242,81487,2436,
897,2259,1.65,1.65,15.45,82757.04,1362.26,-7.46,347408,81393,2451,
898,2275,1.66,1.66,15.38,82697.3,1364.23,-7.41,376945,81300,2467,
899,2291,1.66,1.66,15.31,82634.29,1366.22,-7.37,407957,81211,2483,
900,2307,1.67,1.67,15.23,82568.19,1368.23,-7.32,440553,81123,2499,
901,2323,1.68,1.68,15.16,82499.15,1370.24,-7.27,474855,81038,2515,
902,2340,1.69,1.69,15.09,82427.31,1372.27,-7.22,510997,80956,2531,
903,2356,1.7,1.7,15.01,82352.85,1374.32,-7.18,549129,80875,2548,
904,2373,1.7,1.7,14.94,82275.92,1376.38,-7.13,589417,80797,2564,
905,2389,1.71,1.71,14.87,82196.69,1378.45,-7.08,632044,80722,2581,
906,2406,1.72,1.72,14.8,82115.32,1380.54,-7.03,677220,80648,2598,
907,2423,1.73,1.73,14.72,82031.97,1382.64,-6.98,725175,80577,2614,
908,2440,1.74,1.74,14.65,81946.83,1384.76,-6.93,776172,80508,2631,
909,2457,1.75,1.75,14.58,81860.06,1386.89,-6.88,830505,80442,2648,
910,2474,1.76,1.76,14.5,81771.85,1389.04,-6.83,888508,80378,2665,
911,2491,1.77,1.77,14.43,81682.36,1391.2,-6.78,950561,80316,2682,
912,2508,1.77,1.77,14.36,81591.79,1393.38,-6.72,1017098,80256,2700,
913,2526,1.78,1.78,14.29,81500.32,1395.58,-6.67,1088619,80198,2717,
914,2543,1.79,1.79,14.21,81408.12,1397.78,-6.62,1165702,80143,2735,
915,2561,1.8,1.8,14.14,81315.41,1400.01,-6.57,1249014,80089,2752,
916,2578,1.81,1.81,14.07,81222.35,1402.25,-6.51,1339339,80038,2770,
917,2596,1.82,1.82,14,81129.16,1404.5,-6.46,1437592,79989,2788,
918,2614,1.83,1.83,13.92,81036.03,1406.78,-6.4,1544858,79942,2805,
919,2632,1.84,1.84,13.85,80943.17,1409.06,-6.35,1662427,79897,2823,
920,2650,1.85,1.85,13.78,80850.77,1411.37,-6.29,1791849,79854,2842,
921,2668,1.86,1.86,13.7,80759.05,1413.69,-6.24,1935003,79813,2860,
922,2687,1.87,1.87,13.63,80668.21,1416.02,-6.18,2094186,79774,2878,
923,2705,1.88,1.88,13.56,80578.47,1418.37,-6.12,2272239,79736,2896,
924,2724,1.89,1.89,13.49,80490.04,1420.74,-6.07,2472715,79701,2915,
925,2742,1.9,1.9,13.41,80403.16,1423.13,-6.01,2700118,79668,2934,
926,2761,1.91,1.91,13.34,80318.03,1425.53,-5.95,2960245,79636,2952,
927,2780,1.92,1.92,13.27,80234.9,1427.94,-5.89,3260685,79607,2971,
928,2799,1.93,1.93,13.19,80153.98,1430.38,-5.83,3611571,79579,2990,
929,2818,1.94,1.94,13.12,80075.51,1432.83,-5.77,4026746,79553,3009,
930,2837,1.95,1.95,13.05,79999.73,1435.3,-5.71,4525626,79528,3028,
931,2856,1.96,1.96,12.98,79926.88,1437.78,-5.65,5136325,79506,3048,
932,2876,1.97,1.97,12.9,79857.2,1440.28,-5.59,5901128,79485,3067,
933,2895,1.99,1.98,12.83,79790.95,1442.8,-5.53,6886716,79466,3086,
934,2915,2,2,12.76,79728.37,1445.34,-5.47,8204718,79448,3106,
935,2934,2.01,2.01,12.68,79669.72,1447.89,-5.4,10057276,79433,3126,
936,2954,2.02,2.02,12.61,79615.25,1450.46,-5.34,12852101,79418,3145,
937,2974,2.03,2.03,12.54,79565.24,1453.05,-5.28,17552906,79406,3165,
938,2994,2.04,2.04,12.47,79519.94,1455.66,-5.21,27117380,79395,3185,
939,3014,2.06,2.05,12.39,79479.63,1458.28,-5.15,57180216,79385,3205,
940,3034,2.07,2.07,12.32,79444.58,1460.92,-5.08,0,79377,3226,
941,3055,2.08,2.08,12.25,79415.08,1463.58,-5.02,0,79370,3246,
942,3075,2.09,2.09,12.17,79391.39,1466.25,-4.95,0,79365,3266,
943,3096,2.1,2.1,12.1,79373.82,1468.94,-4.89,0,79362,3287,
944,3116,2.12,2.12,12.03,79362.65,1471.65,-4.82,0,79359,3308,
945,3137,2.13,2.13,11.96,79358.17,1474.38,-4.75,0,79358,3328,
946,3158,2.14,2.14,11.88,79360.69,1477.13,-4.68,0,79359,3349,
947,3179,2.16,2.16,11.81,79370.5,1479.89,-4.61,0,79360,3370,
948,3200,2.17,2.17,11.74,79387.92,1482.68,-4.54,0,79363,3391,
949,3222,2.18,2.18,11.66,79413.27,1485.48,-4.47,0,79368,3413,
950,3243,2.2,2.2,11.59,79446.84,1488.3,-4.4,0,79373,3434,
951,3264,2.21,2.21,11.52,79488.98,1491.13,-4.33,0,79380,3456,
952,3286,2.23,2.23,11.45,79539.99,1493.99,-4.26,0,79388,3477,
953,3308,2.24,2.24,11.37,79600.22,1496.86,-4.19,0,79396,3499,
954,3330,2.25,2.25,11.3,79670,1499.75,-4.12,0,79407,3521,
955,3352,2.27,2.27,11.23,79749.67,1502.66,-4.04,0,79418,3543,
956,3374,2.28,2.28,11.15,79839.57,1505.58,-3.97,0,79430,3565,
957,3396,2.3,2.3,11.08,79940.06,1508.53,-3.89,0,79443,3587,
958,3418,2.31,2.31,11.01,80051.49,1511.49,-3.82,0,79457,3610,
959,3441,2.33,2.33,10.94,80174.22,1514.47,-3.74,0,79472,3632,
960,3463,2.34,2.34,10.86,80308.61,1517.47,-3.67,0,79487,3655,
961,3486,2.36,2.36,10.79,80455.03,1520.49,-3.59,0,79504,3677,
962,3509,2.38,2.38,10.72,80613.87,1523.52,-3.51,0,79521,3700,
963,3532,2.39,2.39,10.64,80785.5,1526.58,-3.44,0,79539,3723,
964,3555,2.41,2.41,10.57,80970.31,1529.65,-3.36,0,79558,3747,
965,3579,2.43,2.43,10.5,81168.69,1532.74,-3.28,0,79577,3770,
